mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	P/W	
2	1	0	1	0	6.751299829447817E+000	-3.3587447E-001	-3.3620051E-001	3.642438494815992E-002	1.000000000000000E+000	-8.3053157E-005	13	-1.2245897E-005
2	1	0	1	0	6.753799829384661E+000	-3.3487412E-001	-3.3512920E-001	3.644396385243467E-002	1.000000000000000E+000	-8.2962048E-005	13	-1.2213436E-005
2	1	0	1	0	6.756299829321506E+000	-3.3387375E-001	-3.3428824E-001	3.640226124314894E-002	1.000000000000000E+000	-8.2871047E-005	13	-1.2168848E-005
2	1	0	1	0	6.758799829258351E+000	-3.3287337E-001	-3.3318231E-001	3.642261410186630E-002	1.000000000000000E+000	-8.2779996E-005	13	-1.2135371E-005
2	1	0	1	0	6.761299829195195E+000	-3.3187300E-001	-3.3213663E-001	3.635795739914599E-002	1.000000000000000E+000	-8.2689068E-005	13	-1.2075810E-005
2	1	0	1	0	6.763799829132040E+000	-3.3087265E-001	-3.3126006E-001	3.635471249587374E-002	1.000000000000000E+000	-8.2598170E-005	13	-1.2042864E-005
2	1	0	1	0	6.766299829068885E+000	-3.2987228E-001	-3.3015755E-001	3.628400061048037E-002	1.000000000000000E+000	-8.2507424E-005	13	-1.1979437E-005
2	1	0	1	0	6.768799829005729E+000	-3.2887191E-001	-3.2918835E-001	3.627052236424794E-002	1.000000000000000E+000	-8.2416715E-005	13	-1.1939834E-005
2	1	0	1	0	6.771299828942574E+000	-3.2787153E-001	-3.2820019E-001	3.619973365229362E-002	1.000000000000000E+000	-8.2326187E-005	13	-1.1880759E-005
2	1	0	1	0	6.773799828879419E+000	-3.2687119E-001	-3.2722399E-001	3.620108585194736E-002	1.000000000000000E+000	-8.2235674E-005	13	-1.1845864E-005
2	1	0	1	0	6.776299828816263E+000	-3.2587084E-001	-3.2615089E-001	3.613264474750553E-002	1.000000000000000E+000	-8.2145321E-005	13	-1.1784695E-005
2	1	0	1	0	6.778799828753108E+000	-3.2487044E-001	-3.2518643E-001	3.610487245077829E-002	1.000000000000000E+000	-8.2055034E-005	13	-1.1740814E-005
2	1	0	1	0	6.781299828689953E+000	-3.2387006E-001	-3.2421690E-001	3.599813277469383E-002	1.000000000000000E+000	-8.1964972E-005	13	-1.1671204E-005
2	1	0	1	0	6.783799828626798E+000	-3.2286972E-001	-3.2316163E-001	3.596537121272098E-002	1.000000000000000E+000	-8.1875012E-005	13	-1.1622628E-005
2	1	0	1	0	6.786299828563642E+000	-3.2186937E-001	-3.2217023E-001	3.586768290221115E-002	1.000000000000000E+000	-8.1785278E-005	13	-1.1555499E-005
2	1	0	1	0	6.788799828500487E+000	-3.2086900E-001	-3.2131174E-001	3.583619706387239E-002	1.000000000000000E+000	-8.1695638E-005	13	-1.1514591E-005
2	1	0	1	0	6.791299828437332E+000	-3.1986862E-001	-3.2014781E-001	3.574005050706380E-002	1.000000000000000E+000	-8.1606224E-005	13	-1.1442099E-005
2	1	0	1	0	6.793799828374176E+000	-3.1886828E-001	-3.1918198E-001	3.569013676982058E-002	1.000000000000000E+000	-8.1516926E-005	13	-1.1391649E-005
2	1	0	1	0	6.796299828311021E+000	-3.1786788E-001	-3.1827718E-001	3.558175173648953E-002	1.000000000000000E+000	-8.1427897E-005	13	-1.1324860E-005
2	1	0	1	0	6.798799828247866E+000	-3.1686753E-001	-3.1719217E-001	3.552579634621611E-002	1.000000000000000E+000	-8.1339022E-005	13	-1.1268505E-005
2	1	0	1	0	6.801299828184710E+000	-3.1586716E-001	-3.1619927E-001	3.539222370785533E-002	1.000000000000000E+000	-8.1250437E-005	13	-1.1190996E-005
2	1	0	1	0	6.803799828121555E+000	-3.1486678E-001	-3.1532958E-001	3.534038732171520E-002	1.000000000000000E+000	-8.1162012E-005	13	-1.1143869E-005
2	1	0	1	0	6.806299828058400E+000	-3.1386644E-001	-3.1417769E-001	3.525518135905825E-002	1.000000000000000E+000	-8.1073813E-005	13	-1.1076391E-005
2	1	0	1	0	6.808799827995244E+000	-3.1286609E-001	-3.1317201E-001	3.517605981778604E-002	1.000000000000000E+000	-8.0985774E-005	13	-1.1016157E-005
2	1	0	1	0	6.811299827932089E+000	-3.1186569E-001	-3.1226456E-001	3.504119956150220E-002	1.000000000000000E+000	-8.0898062E-005	13	-1.0942124E-005
2	1	0	1	0	6.813799827868934E+000	-3.1086534E-001	-3.1112814E-001	3.497218724351123E-002	1.000000000000000E+000	-8.0810540E-005	13	-1.0880832E-005
2	1	0	1	0	6.816299827805778E+000	-3.0986497E-001	-3.1017712E-001	3.484153751295789E-002	1.000000000000000E+000	-8.0723345E-005	13	-1.0807048E-005
2	1	0	1	0	6.818799827742623E+000	-3.0886459E-001	-3.0925280E-001	3.475293614368047E-002	1.000000000000000E+000	-8.0636361E-005	13	-1.0747443E-005
2	1	0	1	0	6.821299827679468E+000	-3.0786422E-001	-3.0816600E-001	3.463212548112193E-002	1.000000000000000E+000	-8.0549697E-005	13	-1.0672444E-005
2	1	0	1	0	6.823799827616313E+000	-3.0686384E-001	-3.0714372E-001	3.455010766174382E-002	1.000000000000000E+000	-8.0463229E-005	13	-1.0611849E-005
2	1	0	1	0	6.826299827553157E+000	-3.0586347E-001	-3.0622336E-001	3.441233415750578E-002	1.000000000000000E+000	-8.0377074E-005	13	-1.0537860E-005
2	1	0	1	0	6.828799827490002E+000	-3.0486313E-001	-3.0521750E-001	3.432073176615336E-002	1.000000000000000E+000	-8.0291167E-005	13	-1.0475288E-005
2	1	0	1	0	6.831299827426847E+000	-3.0386278E-001	-3.0413848E-001	3.416479373217132E-002	1.000000000000000E+000	-8.0205638E-005	13	-1.0390829E-005
2	1	0	1	0	6.833799827363691E+000	-3.0286241E-001	-3.0315852E-001	3.407162103546102E-002	1.000000000000000E+000	-8.0120350E-005	13	-1.0329102E-005
2	1	0	1	0	6.836299827300536E+000	-3.0186203E-001	-3.0223927E-001	3.392944375875895E-002	1.000000000000000E+000	-8.0035425E-005	13	-1.0254810E-005
2	1	0	1	0	6.838799827237381E+000	-3.0086169E-001	-3.0110508E-001	3.382143708555921E-002	1.000000000000000E+000	-7.9950725E-005	13	-1.0183807E-005
2	1	0	1	0	6.841299827174225E+000	-2.9986131E-001	-3.0022117E-001	3.367427364752409E-002	1.000000000000000E+000	-7.9866411E-005	13	-1.0109730E-005
2	1	0	1	0	6.843799827111070E+000	-2.9886094E-001	-2.9929334E-001	3.356600251724257E-002	1.000000000000000E+000	-7.9782360E-005	13	-1.0046081E-005
2	1	0	1	0	6.846299827047915E+000	-2.9786056E-001	-2.9819268E-001	3.340936755954654E-002	1.000000000000000E+000	-7.9698679E-005	13	-9.9624285E-006
2	1	0	1	0	6.848799826984759E+000	-2.9686022E-001	-2.9717714E-001	3.330056328680564E-002	1.000000000000000E+000	-7.9615289E-005	13	-9.8961664E-006
2	1	0	1	0	6.851299826921604E+000	-2.9585984E-001	-2.9628909E-001	3.311658587633504E-002	1.000000000000000E+000	-7.9532321E-005	13	-9.8120827E-006
2	1	0	1	0	6.853799826858449E+000	-2.9485947E-001	-2.9515076E-001	3.303470011511928E-002	1.000000000000000E+000	-7.9449623E-005	13	-9.7502170E-006
2	1	0	1	0	6.856299826795293E+000	-2.9385909E-001	-2.9419211E-001	3.285953284979437E-002	1.000000000000000E+000	-7.9367317E-005	13	-9.6670155E-006
2	1	0	1	0	6.858799826732138E+000	-2.9285872E-001	-2.9325393E-001	3.274864796336890E-002	1.000000000000000E+000	-7.9285317E-005	13	-9.6036692E-006
2	1	0	1	0	6.861299826668983E+000	-2.9185838E-001	-2.9213500E-001	3.259008769005459E-002	1.000000000000000E+000	-7.9203695E-005	13	-9.5207051E-006
2	1	0	1	0	6.863799826605828E+000	-2.9086635E-001	-2.9109874E-001	3.245068082651426E-002	1.000000000000000E+000	-7.9122408E-005	13	-9.4463521E-006
2	1	0	1	0	6.866299826542672E+000	-2.8987584E-001	-2.9020882E-001	3.228513149422896E-002	1.000000000000000E+000	-7.9041529E-005	13	-9.3694298E-006
2	1	0	1	0	6.868899826476991E+000	-2.8883907E-001	-2.8914991E-001	3.215739985865762E-002	1.000000000000000E+000	-7.8957761E-005	13	-9.2983091E-006
2	1	0	1	0	6.871299826416362E+000	-2.8787512E-001	-2.8809363E-001	3.203175352146814E-002	1.000000000000000E+000	-7.8880796E-005	13	-9.2281443E-006
2	1	0	1	0	6.873899826350680E+000	-2.8683835E-001	-2.8715265E-001	3.186807529213687E-002	1.000000000000000E+000	-7.8797762E-005	13	-9.1510019E-006
2	1	0	1	0	6.876299826290051E+000	-2.8587440E-001	-2.8624901E-001	3.173748066877713E-002	1.000000000000000E+000	-7.8721489E-005	13	-9.0848225E-006
2	1	0	1	0	6.878899826224369E+000	-2.8483760E-001	-2.8506780E-001	3.156922085790120E-002	1.000000000000000E+000	-7.8639205E-005	13	-8.9993682E-006
2	1	0	1	0	6.881299826163740E+000	-2.8387365E-001	-2.8416672E-001	3.142757973513322E-002	1.000000000000000E+000	-7.8563651E-005	13	-8.9306723E-006
2	1	0	1	0	6.883899826098059E+000	-2.8283688E-001	-2.8325871E-001	3.126195109739047E-002	1.000000000000000E+000	-7.8482139E-005	13	-8.8552197E-006
2	1	0	1	0	6.886299826037430E+000	-2.8187290E-001	-2.8211311E-001	3.113733181718015E-002	1.000000000000000E+000	-7.8407298E-005	13	-8.7842491E-006
2	1	0	1	0	6.888899825971748E+000	-2.8083616E-001	-2.8102991E-001	3.097152845922135E-002	1.000000000000000E+000	-7.8326564E-005	13	-8.7039261E-006
2	1	0	1	0	6.891299825911119E+000	-2.7987218E-001	-2.8029883E-001	3.083918507102434E-002	1.000000000000000E+000	-7.8252437E-005	13	-8.6441878E-006
2	1	0	1	0	6.893899825845438E+000	-2.7883545E-001	-2.7910289E-001	3.067154560829466E-002	1.000000000000000E+000	-7.8172488E-005	13	-8.5605170E-006
2	1	0	1	0	6.896299825784808E+000	-2.7787143E-001	-2.7815410E-001	3.053547146390151E-002	1.000000000000000E+000	-7.8099081E-005	13	-8.4935664E-006
2	1	0	1	0	6.898899825719127E+000	-2.7683470E-001	-2.7729556E-001	3.036904942862095E-002	1.000000000000000E+000	-7.8019926E-005	13	-8.4212024E-006
2	1	0	1	0	6.901299825658498E+000	-2.7587071E-001	-2.7615514E-001	3.025045571848758E-002	1.000000000000000E+000	-7.7947232E-005	13	-8.3538189E-006
2	1	0	1	0	6.903899825592816E+000	-2.7483395E-001	-2.7511793E-001	3.007609483095380E-002	1.000000000000000E+000	-7.7868812E-005	13	-8.2744727E-006
2	1	0	1	0	6.906299825532187E+000	-2.7386999E-001	-2.7425587E-001	2.993766263005626E-002	1.000000000000000E+000	-7.7796845E-005	13	-8.2105798E-006
2	1	0	1	0	6.908899825466506E+000	-2.7283326E-001	-2.7316055E-001	2.978099860708683E-002	1.000000000000000E+000	-7.7719233E-005	13	-8.1349935E-006
2	1	0	1	0	6.911299825405877E+000	-2.7186921E-001	-2.7218837E-001	2.964757163003517E-002	1.000000000000000E+000	-7.7647965E-005	13	-8.0697237E-006
2	1	0	1	0	6.913899825340195E+000	-2.7083248E-001	-2.7115896E-001	2.947741655754560E-002	1.000000000000000E+000	-7.7571131E-005	13	-7.9930660E-006
2	1	0	1	0	6.916299825279566E+000	-2.6986852E-001	-2.7024400E-001	2.933308796193834E-002	1.000000000000000E+000	-7.7500612E-005	13	-7.9270912E-006
2	1	0	1	0	6.918899825213884E+000	-2.6883179E-001	-2.6913911E-001	2.917572813881153E-002	1.000000000000000E+000	-7.7424549E-005	13	-7.8523299E-006
2	1	0	1	0	6.921299825153255E+000	-2.6786780E-001	-2.6826322E-001	2.904799728242913E-002	1.000000000000000E+000	-7.7354744E-005	13	-7.7925097E-006
2	1	0	1	0	6.923899825087574E+000	-2.6683104E-001	-2.6719129E-001	2.887203046835063E-002	1.000000000000000E+000	-7.7279459E-005	13	-7.7143550E-006
2	1	0	1	0	6.926299825026945E+000	-2.6586702E-001	-2.6610377E-001	2.876141803095711E-002	1.000000000000000E+000	-7.7210338E-005	13	-7.6535216E-006
2	1	0	1	0	6.928899824961263E+000	-2.6483032E-001	-2.6515934E-001	2.859226190676878E-002	1.000000000000000E+000	-7.7135795E-005	13	-7.5815051E-006
2	1	0	1	0	6.931299824900634E+000	-2.6386636E-001	-2.6424789E-001	2.845189504990811E-002	1.000000000000000E+000	-7.7067394E-005	13	-7.5183534E-006
2	1	0	1	0	6.933899824834953E+000	-2.6282957E-001	-2.6308835E-001	2.831291348080739E-002	1.000000000000000E+000	-7.6993609E-005	13	-7.4487975E-006
2	1	0	1	0	6.936299824774324E+000	-2.6186562E-001	-2.6210058E-001	2.818184275251556E-002	1.000000000000000E+000	-7.6925884E-005	13	-7.3864771E-006
2	1	0	1	0	6.938899824708642E+000	-2.6082885E-001	-2.6130792E-001	2.800078531932249E-002	1.000000000000000E+000	-7.6852863E-005	13	-7.3168271E-006
2	1	0	1	0	6.941299824648013E+000	-2.5986487E-001	-2.6019615E-001	2.790207443963899E-002	1.000000000000000E+000	-7.6785822E-005	13	-7.2600124E-006
2	1	0	1	0	6.943899824582331E+000	-2.5882810E-001	-2.5907910E-001	2.772065645265021E-002	1.000000000000000E+000	-7.6713528E-005	13	-7.1818426E-006
2	1	0	1	0	6.946299824521702E+000	-2.5786415E-001	-2.5831074E-001	2.760230820323079E-002	1.000000000000000E+000	-7.6647164E-005	13	-7.1299723E-006
2	1	0	1	0	6.948899824456021E+000	-2.5682735E-001	-2.5717637E-001	2.744764043514311E-002	1.000000000000000E+000	-7.6575605E-005	13	-7.0588844E-006
2	1	0	1	0	6.951299824395392E+000	-2.5586340E-001	-2.5613740E-001	2.732301738499449E-002	1.000000000000000E+000	-7.6509932E-005	13	-6.9984467E-006
2	1	0	1	0	6.953899824329710E+000	-2.5482666E-001	-2.5524071E-001	2.716219076583834E-002	1.000000000000000E+000	-7.6439101E-005	13	-6.9328967E-006
2	1	0	1	0	6.956299824269081E+000	-2.5386265E-001	-2.5414622E-001	2.704642981519684E-002	1.000000000000000E+000	-7.6374083E-005	13	-6.8737477E-006
2	1	0	1	0	6.958899824203399E+000	-2.5282592E-001	-2.5311247E-001	2.690289479075791E-002	1.000000000000000E+000	-7.6303950E-005	13	-6.8094582E-006
2	1	0	1	0	6.961299824142770E+000	-2.5186196E-001	-2.5220099E-001	2.678034022789111E-002	1.000000000000000E+000	-7.6239558E-005	13	-6.7540282E-006
2	1	0	1	0	6.963899824077089E+000	-2.5082523E-001	-2.5113344E-001	2.662873760180617E-002	1.000000000000000E+000	-7.6170123E-005	13	-6.6873667E-006
2	1	0	1	0	6.966299824016460E+000	-2.4986120E-001	-2.5016648E-001	2.652882456657787E-002	1.000000000000000E+000	-7.6106371E-005	13	-6.6366224E-006
2	1	0	1	0	6.968899823950778E+000	-2.4882446E-001	-2.4918297E-001	2.636474482013990E-002	1.000000000000000E+000	-7.6037621E-005	13	-6.5696454E-006
2	1	0	1	0	6.971299823890149E+000	-2.4786046E-001	-2.4821341E-001	2.625647422312544E-002	1.000000000000000E+000	-7.5974509E-005	13	-6.5172089E-006
2	1	0	1	0	6.973899823824468E+000	-2.4682373E-001	-2.4709812E-001	2.611927256326779E-002	1.000000000000000E+000	-7.5906435E-005	13	-6.4540232E-006
2	1	0	1	0	6.976299823763839E+000	-2.4585973E-001	-2.4611033E-001	2.600838586857371E-002	1.000000000000000E+000	-7.5843927E-005	13	-6.4009328E-006
2	1	0	1	0	6.978899823698157E+000	-2.4482298E-001	-2.4519020E-001	2.586106268724764E-002	1.000000000000000E+000	-7.5776523E-005	13	-6.3408793E-006
2	1	0	1	0	6.981299823637528E+000	-2.4385901E-001	-2.4420586E-001	2.575898182674956E-002	1.000000000000000E+000	-7.5714626E-005	13	-6.2904942E-006
2	1	0	1	0	6.983899823571846E+000	-2.4282224E-001	-2.4311747E-001	2.560539736871514E-002	1.000000000000000E+000	-7.5647848E-005	13	-6.2251193E-006
2	1	0	1	0	6.986299823511217E+000	-2.4185824E-001	-2.4227279E-001	2.550220277341653E-002	1.000000000000000E+000	-7.5586577E-005	13	-6.1784899E-006
2	1	0	1	0	6.988899823445536E+000	-2.4082151E-001	-2.4110633E-001	2.536158822476866E-002	1.000000000000000E+000	-7.5520453E-005	13	-6.1148394E-006
2	1	0	1	0	6.991299823384907E+000	-2.3985754E-001	-2.4022001E-001	2.527049766550513E-002	1.000000000000000E+000	-7.5459735E-005	13	-6.0704792E-006
2	1	0	1	0	6.993899823319225E+000	-2.3882078E-001	-2.3928858E-001	2.513098078998149E-002	1.000000000000000E+000	-7.5394237E-005	13	-6.0135567E-006
2	1	0	1	0	6.996299823258596E+000	-2.3785681E-001	-2.3816031E-001	2.502908805432863E-002	1.000000000000000E+000	-7.5334094E-005	13	-5.9609356E-006
2	1	0	1	0	6.998899823192914E+000	-2.3682006E-001	-2.3713525E-001	2.489717816437903E-002	1.000000000000000E+000	-7.5269178E-005	13	-5.9039985E-006
2	1	0	1	0	7.001399823129759E+000	-2.3582120E-001	-2.3625271E-001	2.476837356152833E-002	1.000000000000000E+000	-7.5207143E-005	13	-5.8515952E-006
2	1	0	1	0	7.003899823066604E+000	-2.3483753E-001	-2.3522989E-001	2.463762308252623E-002	1.000000000000000E+000	-7.5145399E-005	13	-5.7955053E-006
2	1	0	1	0	7.006399823003449E+000	-2.3383714E-001	-2.3415081E-001	2.456755992079723E-002	1.000000000000000E+000	-7.5083888E-005	13	-5.7525140E-006
2	1	0	1	0	7.008899822940293E+000	-2.3283677E-001	-2.3326473E-001	2.442571159984017E-002	1.000000000000000E+000	-7.5022697E-005	13	-5.6976569E-006
2	1	0	1	0	7.011399822877138E+000	-2.3183641E-001	-2.3218407E-001	2.433304107459365E-002	1.000000000000000E+000	-7.4961739E-005	13	-5.6497443E-006
2	1	0	1	0	7.013899822813983E+000	-2.3083605E-001	-2.3113388E-001	2.421977208624343E-002	1.000000000000000E+000	-7.4901101E-005	13	-5.5980099E-006
2	1	0	1	0	7.016399822750827E+000	-2.2983569E-001	-2.3022524E-001	2.411906621606852E-002	1.000000000000000E+000	-7.4840682E-005	13	-5.5528176E-006
2	1	0	1	0	7.018899822687672E+000	-2.2883534E-001	-2.2921641E-001	2.398936619316705E-002	1.000000000000000E+000	-7.4780604E-005	13	-5.4987563E-006
2	1	0	1	0	7.021399822624517E+000	-2.2783497E-001	-2.2821318E-001	2.391185108626814E-002	1.000000000000000E+000	-7.4720730E-005	13	-5.4569996E-006
2	1	0	1	0	7.023899822561361E+000	-2.2683461E-001	-2.2719574E-001	2.377070187239122E-002	1.000000000000000E+000	-7.4661169E-005	13	-5.4006023E-006
2	1	0	1	0	7.026399822498206E+000	-2.2583422E-001	-2.2620983E-001	2.370862605494040E-002	1.000000000000000E+000	-7.4601805E-005	13	-5.3631243E-006
2	1	0	1	0	7.028899822435051E+000	-2.2483385E-001	-2.2515598E-001	2.358905191629845E-002	1.000000000000000E+000	-7.4542761E-005	13	-5.3112162E-006
2	1	0	1	0	7.031399822371895E+000	-2.2383350E-001	-2.2414210E-001	2.350183518592541E-002	1.000000000000000E+000	-7.4483905E-005	13	-5.2677510E-006
2	1	0	1	0	7.033899822308740E+000	-2.2283313E-001	-2.2320814E-001	2.335733195451957E-002	1.000000000000000E+000	-7.4425392E-005	13	-5.2135465E-006
2	1	0	1	0	7.036399822245585E+000	-2.2183277E-001	-2.2213161E-001	2.329491116749222E-002	1.000000000000000E+000	-7.4367090E-005	13	-5.1745360E-006
2	1	0	1	0	7.038899822182429E+000	-2.2083238E-001	-2.2116840E-001	2.317114339464095E-002	1.000000000000000E+000	-7.4309064E-005	13	-5.1247248E-006
2	1	0	1	0	7.041399822119274E+000	-2.1983205E-001	-2.2025310E-001	2.310849288611888E-002	1.000000000000000E+000	-7.4251220E-005	13	-5.0897170E-006
2	1	0	1	0	7.043899822056119E+000	-2.1883164E-001	-2.1916245E-001	2.297131766020116E-002	1.000000000000000E+000	-7.4193682E-005	13	-5.0344502E-006
2	1	0	1	0	7.046399821992964E+000	-2.1783133E-001	-2.1816629E-001	2.291826761393165E-002	1.000000000000000E+000	-7.4136311E-005	13	-4.9999935E-006
2	1	0	1	0	7.048899821929808E+000	-2.1683094E-001	-2.1724413E-001	2.276912305685319E-002	1.000000000000000E+000	-7.4079268E-005	13	-4.9464584E-006
2	1	0	1	0	7.051399821866653E+000	-2.1583058E-001	-2.1620272E-001	2.271331879819632E-002	1.000000000000000E+000	-7.4022428E-005	13	-4.9106811E-006
2	1	0	1	0	7.053899821803498E+000	-2.1483020E-001	-2.1517314E-001	2.258756011228386E-002	1.000000000000000E+000	-7.3965864E-005	13	-4.8602365E-006
2	1	0	1	0	7.056399821740342E+000	-2.1382985E-001	-2.1422322E-001	2.252364100877452E-002	1.000000000000000E+000	-7.3909476E-005	13	-4.8250868E-006
2	1	0	1	0	7.058899821677187E+000	-2.1282947E-001	-2.1322271E-001	2.241744919824251E-002	1.000000000000000E+000	-7.3853364E-005	13	-4.7799094E-006
2	1	0	1	0	7.061399821614032E+000	-2.1182913E-001	-2.1219444E-001	2.236026942318858E-002	1.000000000000000E+000	-7.3797375E-005	13	-4.7447247E-006
2	1	0	1	0	7.063899821550876E+000	-2.1082875E-001	-2.1120462E-001	2.223426847657806E-002	1.000000000000000E+000	-7.3741692E-005	13	-4.6959804E-006
2	1	0	1	0	7.066399821487721E+000	-2.0982838E-001	-2.1019191E-001	2.216750166068471E-002	1.000000000000000E+000	-7.3686184E-005	13	-4.6594296E-006
2	1	0	1	0	7.068899821424566E+000	-2.0882800E-001	-2.0920043E-001	2.204984346562106E-002	1.000000000000000E+000	-7.3630974E-005	13	-4.6128366E-006
2	1	0	1	0	7.071399821361410E+000	-2.0782763E-001	-2.0820923E-001	2.200262069103093E-002	1.000000000000000E+000	-7.3575909E-005	13	-4.5811489E-006
2	1	0	1	0	7.073899821298255E+000	-2.0682727E-001	-2.0728643E-001	2.187517814011455E-002	1.000000000000000E+000	-7.3521129E-005	13	-4.5344277E-006
2	1	0	1	0	7.076399821235100E+000	-2.0582691E-001	-2.0615821E-001	2.183684945460601E-002	1.000000000000000E+000	-7.3466486E-005	13	-4.5018455E-006
2	1	0	1	0	7.078899821171945E+000	-2.0482655E-001	-2.0510878E-001	2.171868685003253E-002	1.000000000000000E+000	-7.3412113E-005	13	-4.4546932E-006
2	1	0	1	0	7.081399821108789E+000	-2.0382617E-001	-2.0427017E-001	2.165960400907363E-002	1.000000000000000E+000	-7.3357885E-005	13	-4.4244111E-006
2	1	0	1	0	7.083899821045634E+000	-2.0282581E-001	-2.0321818E-001	2.153583872760378E-002	1.000000000000000E+000	-7.3303949E-005	13	-4.3764740E-006
2	1	0	1	0	7.086399820982479E+000	-2.0182545E-001	-2.0218652E-001	2.149840573292749E-002	1.000000000000000E+000	-7.3250158E-005	13	-4.3466880E-006
2	1	0	1	0	7.088899820919323E+000	-2.0082508E-001	-2.0125213E-001	2.138041695434369E-002	1.000000000000000E+000	-7.3196621E-005	13	-4.3028544E-006
2	1	0	1	0	7.091399820856168E+000	-1.9982471E-001	-2.0023726E-001	2.134325423321576E-002	1.000000000000000E+000	-7.3143216E-005	13	-4.2737147E-006
2	1	0	1	0	7.093899820793013E+000	-1.9882435E-001	-1.9910222E-001	2.124354796846590E-002	1.000000000000000E+000	-7.3090043E-005	13	-4.2296374E-006
2	1	0	1	0	7.096399820729857E+000	-1.9782399E-001	-1.9819973E-001	2.117363941245762E-002	1.000000000000000E+000	-7.3037023E-005	13	-4.1966096E-006
2	1	0	1	0	7.098899820666702E+000	-1.9682361E-001	-1.9723159E-001	2.107264174727869E-002	1.000000000000000E+000	-7.2984280E-005	13	-4.1561907E-006
2	1	0	1	0	7.101399820603547E+000	-1.9582325E-001	-1.9618845E-001	2.102606952666981E-002	1.000000000000000E+000	-7.2931660E-005	13	-4.1250719E-006
2	1	0	1	0	7.103899820540391E+000	-1.9482286E-001	-1.9523001E-001	2.090419389622350E-002	1.000000000000000E+000	-7.2879302E-005	13	-4.0811260E-006
2	1	0	1	0	7.106399820477236E+000	-1.9382252E-001	-1.9422089E-001	2.086155822811026E-002	1.000000000000000E+000	-7.2827082E-005	13	-4.0517502E-006
2	1	0	1	0	7.108899820414081E+000	-1.9282216E-001	-1.9322406E-001	2.077719957180146E-002	1.000000000000000E+000	-7.2775088E-005	13	-4.0146547E-006
2	1	0	1	0	7.111399820350925E+000	-1.9182178E-001	-1.9217703E-001	2.071645288894312E-002	1.000000000000000E+000	-7.2723211E-005	13	-3.9812262E-006
2	1	0	1	0	7.113899820287770E+000	-1.9082142E-001	-1.9118170E-001	2.062524887018796E-002	1.000000000000000E+000	-7.2671603E-005	13	-3.9431702E-006
2	1	0	1	0	7.116399820224615E+000	-1.8982105E-001	-1.9018480E-001	2.057029891936207E-002	1.000000000000000E+000	-7.2620103E-005	13	-3.9121583E-006
2	1	0	1	0	7.118899820161460E+000	-1.8882069E-001	-1.8921480E-001	2.045684555593075E-002	1.000000000000000E+000	-7.2568866E-005	13	-3.8707381E-006
2	1	0	1	0	7.121399820098304E+000	-1.8782033E-001	-1.8824029E-001	2.042063213806017E-002	1.000000000000000E+000	-7.2517752E-005	13	-3.8439857E-006
2	1	0	1	0	7.123899820035149E+000	-1.8681996E-001	-1.8721147E-001	2.033590914354798E-002	1.000000000000000E+000	-7.2466850E-005	13	-3.8071155E-006
2	1	0	1	0	7.126399819971994E+000	-1.8581960E-001	-1.8617815E-001	2.030891372245009E-002	1.000000000000000E+000	-7.2416020E-005	13	-3.7810760E-006
2	1	0	1	0	7.128899819908838E+000	-1.8481922E-001	-1.8526189E-001	2.019678427776933E-002	1.000000000000000E+000	-7.2365467E-005	13	-3.7416944E-006
2	1	0	1	0	7.131399819845683E+000	-1.8381886E-001	-1.8420583E-001	2.014775732853494E-002	1.000000000000000E+000	-7.2315030E-005	13	-3.7113343E-006
2	1	0	1	0	7.133899819782528E+000	-1.8281849E-001	-1.8320219E-001	2.005633003368129E-002	1.000000000000000E+000	-7.2264840E-005	13	-3.6743636E-006
2	1	0	1	0	7.136399819719372E+000	-1.8181813E-001	-1.8227085E-001	2.001699188713252E-002	1.000000000000000E+000	-7.2214752E-005	13	-3.6485142E-006
2	1	0	1	0	7.138899819656217E+000	-1.8082684E-001	-1.8124050E-001	1.989965097990615E-002	1.000000000000000E+000	-7.2164890E-005	13	-3.6066226E-006
2	1	0	1	0	7.141499819590535E+000	-1.7979920E-001	-1.8015209E-001	1.986817343739944E-002	1.000000000000000E+000	-7.2113158E-005	13	-3.5792930E-006
2	1	0	1	0	7.143899819529906E+000	-1.7883521E-001	-1.7931172E-001	1.980527617375966E-002	1.000000000000000E+000	-7.2065581E-005	13	-3.5513183E-006
2	1	0	1	0	7.146499819464225E+000	-1.7779848E-001	-1.7813054E-001	1.973462932040676E-002	1.000000000000000E+000	-7.2014176E-005	13	-3.5153400E-006
2	1	0	1	0	7.148899819403596E+000	-1.7683451E-001	-1.7720953E-001	1.966518295905023E-002	1.000000000000000E+000	-7.1966948E-005	13	-3.4848576E-006
2	1	0	1	0	7.151499819337914E+000	-1.7579775E-001	-1.7622782E-001	1.960337054201355E-002	1.000000000000000E+000	-7.1915907E-005	13	-3.4546592E-006
2	1	0	1	0	7.153899819277285E+000	-1.7483376E-001	-1.7520449E-001	1.954384217110183E-002	1.000000000000000E+000	-7.1868970E-005	13	-3.4241689E-006
2	1	0	1	0	7.156499819211604E+000	-1.7379700E-001	-1.7418978E-001	1.947850133365131E-002	1.000000000000000E+000	-7.1818235E-005	13	-3.3929557E-006
